,ID,sigma_0_short,sigma_0_long,Q_0,eta_short,eta_long
35,67.0,0.801733153681126,0.28936340627047646,5.261406357774285,0.1855169196138413,0.23690938572958176
36,68.0,0.7198095602483848,1.306516468504792,5.346587105487047,0.7889232656218269,1.8122135872673035
37,69.0,0.12589283794530604,0.10739512169105521,2.608050793796283,1.819636385484562e-09,4.9442389363053636e-09
38,71.0,1.3064268273092445,1.2897203134211133,5.030357202037841,6.773915626146759e-08,2.1238954281257656
39,72.0,0.14228577098265294,0.12448549223992382,4.759360728800278,0.07860003595643499,0.11166228818048529
40,73.0,0.227998497731906,0.14680785656143994,5.744582727569995,0.23808788587651328,0.19982991985917048
41,74.0,1.0331261642533822,2.081117484515255,5.779788619543341,0.44534825037154346,2.6289488503842597
42,75.0,0.5823164286436436,0.5172875334537722,4.225031835300428,0.4092371450861838,0.5962514418031649
44,77.0,0.09338257328806568,0.151502607095536,1.585385900377203,2.5191900416779553e-09,4.685576034255252e-09
45,78.0,1.1925795631047769,0.6854436035627539,3.6192076106584468,0.16027636725670058,0.5537527209363315
46,79.0,0.5046116912312356,1.8667539998719396,4.657404974895685,0.9435282424951086,3.6510499721116485
47,80.0,1.6370650954995387,2.7370634204930275,2.633354640520371,2.4764262473388534,4.249632335370852
48,81.0,0.2744424079690646,0.8467325151895706,4.834309863215396,0.5435431959618378,2.0979638378969945
49,83.0,1.3783553981891934,0.7145111812604223,5.066847386779191,0.8736073792991906,0.7779707036143744
50,84.0,0.5003094966562841,0.1323567583407205,5.823162284067947,0.4086922684324052,0.21006750387009684
51,85.0,0.1753294488526302,0.12830561766654283,3.862837939899595,0.03441873248064926,0.10890193899475203
52,86.0,0.22109926920876755,0.24367362446456087,4.744753633181036,0.20291068999536618,0.18646472018202218
53,87.0,0.12013986531557908,0.04243076025865263,4.853188140970102,0.04221389901599681,0.045449753410257226
54,89.0,1.3881163402683698,2.489990127750078,4.082494151695771,1.884514872760992,4.005115383703252
